数据由邢不行整理，微信：xingbuxing0807
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sh600002,齐鲁石化,1998-07-27,5.24,5.24,5.16,5.18,5.24,1841401.0,9538888.0,1631700000.0,10101000000.0
sh600002,齐鲁石化,1998-07-28,5.18,5.25,5.16,5.18,5.18,1110747.0,5757750.0,1631700000.0,10101000000.0
sh600002,齐鲁石化,1998-07-29,5.3,5.42,5.28,5.3,5.18,5204350.0,27811075.0,1669500000.0,10335000000.0
sh600002,齐鲁石化,1998-07-30,5.33,5.42,5.3,5.35,5.3,4747714.0,25500895.0,1685250000.0,10432500000.0
sh600002,齐鲁石化,1998-07-31,5.3,5.36,5.28,5.3,5.35,1536000.0,8159843.0,1669500000.0,10335000000.0
sh600002,齐鲁石化,1998-08-03,5.3,5.32,5.22,5.23,5.3,1765500.0,9261706.0,1647450000.0,10198500000.0
sh600002,齐鲁石化,1998-08-04,5.21,5.21,5.17,5.2,5.23,1231988.0,6390349.0,1638000000.0,10140000000.0
sh600002,齐鲁石化,1998-08-05,5.21,5.25,5.16,5.21,5.2,1441257.0,7477459.0,1641150000.0,10159500000.0
sh600002,齐鲁石化,1998-08-06,5.23,5.26,5.15,5.16,5.21,1260400.0,6522333.0,1625400000.0,10062000000.0
sh600002,齐鲁石化,1998-08-07,5.15,5.15,5.11,5.11,5.16,2211800.0,11327579.0,1609650000.0,9964500000.0
sh600002,齐鲁石化,1998-08-10,5.1,5.1,5.02,5.05,5.11,2764750.0,13958674.0,1590750000.0,9847500000.0
sh600002,齐鲁石化,1998-08-11,5.05,5.1,4.98,5.01,5.05,2290250.0,11505960.0,1578150000.0,9769500000.0
sh600002,齐鲁石化,1998-08-12,5.0,5.01,4.78,4.9,5.01,4022800.0,19695300.0,1543500000.0,9555000000.0
sh600002,齐鲁石化,1998-08-13,4.9,4.99,4.87,4.94,4.9,3022809.0,14923094.0,1556100000.0,9633000000.0
sh600002,齐鲁石化,1998-08-14,4.94,4.95,4.8,4.81,4.94,2261393.0,10961267.0,1515150000.0,9379500000.0
sh600002,齐鲁石化,1998-08-17,4.79,4.79,4.33,4.33,4.81,3061855.0,13718308.0,1363950000.0,8443500000.0
sh600002,齐鲁石化,1998-08-18,4.25,4.51,4.18,4.32,4.33,3134750.0,13760423.0,1360800000.0,8424000000.0
sh600002,齐鲁石化,1998-08-19,4.32,4.52,4.31,4.5,4.32,3589544.0,15996814.0,1417500000.0,8775000000.0
sh600002,齐鲁石化,1998-08-20,4.5,4.52,4.4,4.49,4.5,3460639.0,15422268.0,1414350000.0,8755500000.0
sh600002,齐鲁石化,1998-08-21,4.5,4.69,4.48,4.67,4.49,4680944.0,21462691.0,1471050000.0,9106500000.0
sh600002,齐鲁石化,1998-08-24,4.66,4.73,4.57,4.59,4.67,4202743.0,19492359.0,1445850000.0,8950500000.0
sh600002,齐鲁石化,1998-08-25,4.57,4.58,4.48,4.53,4.59,1890417.0,8545145.0,1426950000.0,8833500000.0
sh600002,齐鲁石化,1998-08-26,4.5,4.54,4.47,4.48,4.53,1322099.0,5950807.0,1411200000.0,8736000000.0
sh600002,齐鲁石化,1998-08-27,4.46,4.47,4.36,4.36,4.48,1795274.0,7891369.0,1373400000.0,8502000000.0
sh600002,齐鲁石化,1998-08-28,4.35,4.46,4.32,4.39,4.36,1087050.0,4768417.0,1382850000.0,8560500000.0
sh600002,齐鲁石化,1998-08-31,4.38,4.41,4.11,4.4,4.39,2093672.0,8941778.0,1386000000.0,8580000000.0
sh600002,齐鲁石化,1998-09-01,4.3,4.65,4.3,4.48,4.4,4566215.0,20640726.0,1411200000.0,8736000000.0
sh600002,齐鲁石化,1998-09-02,4.45,4.56,4.41,4.5,4.48,2076377.0,9339778.0,1417500000.0,8775000000.0
sh600002,齐鲁石化,1998-09-03,4.5,4.52,4.45,4.47,4.5,1531195.0,6881840.0,1408050000.0,8716500000.0
sh600002,齐鲁石化,1998-09-04,4.48,4.52,4.46,4.49,4.47,1168720.0,5247122.0,1414350000.0,8755500000.0
sh600002,齐鲁石化,1998-09-07,4.5,4.54,4.46,4.52,4.49,1258580.0,5652656.0,1423800000.0,8814000000.0
sh600002,齐鲁石化,1998-09-08,4.5,4.52,4.41,4.42,4.52,1445400.0,6460206.0,1392300000.0,8619000000.0
sh600002,齐鲁石化,1998-09-09,4.4,4.49,4.38,4.48,4.42,1281729.0,5650987.0,1411200000.0,8736000000.0
sh600002,齐鲁石化,1998-09-10,4.48,4.57,4.47,4.54,4.48,3489141.0,15769907.0,1430100000.0,8853000000.0
sh600002,齐鲁石化,1998-09-11,4.55,4.62,4.53,4.54,4.54,2758350.0,12602321.0,1430100000.0,8853000000.0
sh600002,齐鲁石化,1998-09-14,4.55,4.57,4.47,4.55,4.54,2816316.0,12729572.0,1433250000.0,8872500000.0
sh600002,齐鲁石化,1998-09-15,4.55,4.64,4.54,4.57,4.55,3024275.0,13881202.0,1439550000.0,8911500000.0
sh600002,齐鲁石化,1998-09-16,4.58,4.78,4.58,4.65,4.57,4779079.0,22371469.0,1464750000.0,9067500000.0
sh600002,齐鲁石化,1998-09-17,4.7,4.73,4.52,4.56,4.65,3348309.0,15497672.0,1436400000.0,8892000000.0
sh600002,齐鲁石化,1998-09-18,4.58,4.6,4.42,4.44,4.56,3006000.0,13529998.0,1398600000.0,8658000000.0
sh600002,齐鲁石化,1998-09-21,4.42,4.48,4.38,4.44,4.44,1379088.0,6087507.0,1398600000.0,8658000000.0
sh600002,齐鲁石化,1998-09-22,4.46,4.6,4.45,4.5,4.44,1872402.0,8479390.0,1417500000.0,8775000000.0
sh600002,齐鲁石化,1998-09-23,4.5,4.65,4.5,4.6,4.5,3327410.0,15272550.0,1449000000.0,8970000000.0
sh600002,齐鲁石化,1998-09-24,4.6,4.6,4.39,4.4,4.6,2698271.0,12031389.0,1386000000.0,8580000000.0
sh600002,齐鲁石化,1998-09-25,4.4,4.52,4.38,4.5,4.4,1128772.0,5039585.0,1417500000.0,8775000000.0
sh600002,齐鲁石化,1998-09-28,4.61,4.94,4.56,4.82,4.5,12005792.0,57354196.0,1518300000.0,9399000000.0
sh600002,齐鲁石化,1998-09-29,4.83,4.9,4.68,4.71,4.82,8455526.0,40499040.0,1483650000.0,9184500000.0
sh600002,齐鲁石化,1998-09-30,4.72,4.83,4.68,4.77,4.71,3477103.0,16539705.0,1502550000.0,9301500000.0
sh600002,齐鲁石化,1998-10-05,4.8,4.83,4.68,4.7,4.77,1745756.0,8255176.0,1480500000.0,9165000000.0
sh600002,齐鲁石化,1998-10-06,4.73,4.75,4.6,4.6,4.7,2339369.0,10937395.0,1449000000.0,8970000000.0
sh600002,齐鲁石化,1998-10-07,4.6,4.63,4.56,4.57,4.6,1241500.0,5692856.0,1439550000.0,8911500000.0
sh600002,齐鲁石化,1998-10-08,4.56,4.62,4.56,4.59,4.57,1245480.0,5712164.0,1606500000.0,8950500000.0
sh600002,齐鲁石化,1998-10-09,4.6,4.6,4.51,4.55,4.59,2033715.0,9241830.0,1592500000.0,8872500000.0
sh600002,齐鲁石化,1998-10-12,4.54,4.57,4.46,4.55,4.55,1670530.0,7520229.0,1592500000.0,8872500000.0
sh600002,齐鲁石化,1998-10-13,4.56,4.6,4.48,4.48,4.55,1315268.0,5936809.0,1568000000.0,8736000000.0
sh600002,齐鲁石化,1998-10-14,4.47,4.54,4.42,4.48,4.48,1294348.0,5800502.0,1568000000.0,8736000000.0
sh600002,齐鲁石化,1998-10-15,4.48,4.52,4.45,4.48,4.48,1188450.0,5324470.0,1568000000.0,8736000000.0
sh600002,齐鲁石化,1998-10-16,4.5,4.55,4.48,4.51,4.48,1546727.0,6970489.0,1578500000.0,8794500000.0
sh600002,齐鲁石化,1998-10-19,4.5,4.59,4.5,4.59,4.51,1422351.0,6460845.0,1606500000.0,8950500000.0
sh600002,齐鲁石化,1998-10-20,4.58,4.62,4.53,4.53,4.59,1073900.0,4905462.0,1585500000.0,8833500000.0
sh600002,齐鲁石化,1998-10-21,4.53,4.53,4.4,4.41,4.53,2170150.0,9632467.0,1543500000.0,8599500000.0
sh600002,齐鲁石化,1998-10-22,4.35,4.45,4.34,4.38,4.41,1498220.0,6546414.0,1533000000.0,8541000000.0
sh600002,齐鲁石化,1998-10-23,4.4,4.6,4.37,4.42,4.38,1769850.0,7949190.0,1547000000.0,8619000000.0
sh600002,齐鲁石化,1998-10-26,4.4,4.53,4.35,4.41,4.42,1283700.0,5685328.0,1543500000.0,8599500000.0
sh600002,齐鲁石化,1998-10-27,4.42,4.47,4.39,4.4,4.41,817700.0,3614043.0,1540000000.0,8580000000.0
sh600002,齐鲁石化,1998-10-28,4.43,4.48,4.39,4.43,4.4,1548348.0,6852945.0,1550500000.0,8638500000.0
sh600002,齐鲁石化,1998-10-29,4.46,4.46,4.36,4.37,4.43,1563407.0,6844793.0,1529500000.0,8521500000.0
sh600002,齐鲁石化,1998-10-30,4.37,4.42,4.36,4.37,4.37,1208347.0,5282603.0,1529500000.0,8521500000.0
sh600002,齐鲁石化,1998-11-02,4.37,4.4,4.3,4.4,4.37,1537374.0,6650678.0,1540000000.0,8580000000.0
sh600002,齐鲁石化,1998-11-03,4.4,4.4,4.34,4.4,4.4,867507.0,3790742.0,1540000000.0,8580000000.0
sh600002,齐鲁石化,1998-11-04,4.39,4.42,4.33,4.42,4.4,1029350.0,4481574.0,1547000000.0,8619000000.0
sh600002,齐鲁石化,1998-11-05,4.42,4.49,4.35,4.45,4.42,1402638.0,6193961.0,1557500000.0,8677500000.0
sh600002,齐鲁石化,1998-11-06,4.47,4.53,4.43,4.52,4.45,2242387.0,10030530.0,1582000000.0,8814000000.0
sh600002,齐鲁石化,1998-11-09,4.53,4.67,4.52,4.6,4.52,3757559.0,17333594.0,1610000000.0,8970000000.0
sh600002,齐鲁石化,1998-11-10,4.6,4.68,4.55,4.64,4.6,2758777.0,12710182.0,1624000000.0,9048000000.0
sh600002,齐鲁石化,1998-11-11,4.64,4.64,4.53,4.63,4.64,1380943.0,6308831.0,1620500000.0,9028500000.0
sh600002,齐鲁石化,1998-11-12,4.6,4.68,4.5,4.68,4.63,5094193.0,23463345.0,1638000000.0,9126000000.0
sh600002,齐鲁石化,1998-11-13,4.67,4.67,4.59,4.63,4.68,2370876.0,10956752.0,1620500000.0,9028500000.0
sh600002,齐鲁石化,1998-11-16,4.63,4.64,4.55,4.62,4.63,1342200.0,6170726.0,1617000000.0,9009000000.0
sh600002,齐鲁石化,1998-11-17,4.62,4.77,4.62,4.67,4.62,3060484.0,14362089.0,1634500000.0,9106500000.0
sh600002,齐鲁石化,1998-11-18,4.65,4.66,4.55,4.55,4.67,1286300.0,5930384.0,1592500000.0,8872500000.0
sh600002,齐鲁石化,1998-11-19,4.58,4.65,4.54,4.57,4.55,1008800.0,4612706.0,1599500000.0,8911500000.0
sh600002,齐鲁石化,1998-11-20,4.55,4.56,4.5,4.51,4.57,851200.0,3846369.0,1578500000.0,8794500000.0
sh600002,齐鲁石化,1998-11-23,4.51,4.6,4.5,4.52,4.51,1224090.0,5545055.0,1582000000.0,8814000000.0
sh600002,齐鲁石化,1998-11-24,4.52,4.59,4.5,4.51,4.52,1112530.0,5051304.0,1578500000.0,8794500000.0
sh600002,齐鲁石化,1998-11-25,4.53,4.55,4.46,4.47,4.51,944500.0,4255705.0,1564500000.0,8716500000.0
sh600002,齐鲁石化,1998-11-26,4.45,4.49,4.42,4.43,4.47,1056400.0,4709717.0,1550500000.0,8638500000.0
sh600002,齐鲁石化,1998-11-27,4.44,4.46,4.4,4.41,4.43,716458.0,3173674.0,1543500000.0,8599500000.0
sh600002,齐鲁石化,1998-11-30,4.4,4.43,4.39,4.43,4.41,720071.0,3173034.0,1550500000.0,8638500000.0
sh600002,齐鲁石化,1998-12-01,4.44,4.48,4.38,4.38,4.43,626490.0,2754337.0,1533000000.0,8541000000.0
sh600002,齐鲁石化,1998-12-02,4.38,4.39,4.35,4.37,4.38,818000.0,3575916.0,1529500000.0,8521500000.0
sh600002,齐鲁石化,1998-12-03,4.4,4.4,4.37,4.38,4.37,649700.0,2846058.0,1533000000.0,8541000000.0
sh600002,齐鲁石化,1998-12-04,4.38,4.38,4.32,4.34,4.38,879200.0,3827729.0,1519000000.0,8463000000.0
sh600002,齐鲁石化,1998-12-07,4.38,4.46,4.36,4.37,4.34,713300.0,3127994.0,1529500000.0,8521500000.0
sh600002,齐鲁石化,1998-12-08,4.37,4.5,4.36,4.46,4.37,722100.0,3184436.0,1561000000.0,8697000000.0
sh600002,齐鲁石化,1998-12-09,4.46,4.52,4.4,4.51,4.46,1294293.0,5793026.0,1578500000.0,8794500000.0
sh600002,齐鲁石化,1998-12-10,4.51,4.54,4.39,4.42,4.51,668950.0,2969701.0,1547000000.0,8619000000.0
sh600002,齐鲁石化,1998-12-11,4.4,4.62,4.36,4.56,4.42,2562405.0,11595279.0,1596000000.0,8892000000.0
sh600002,齐鲁石化,1998-12-14,4.58,4.67,4.52,4.53,4.56,3800649.0,17541887.0,1585500000.0,8833500000.0
sh600002,齐鲁石化,1998-12-15,4.52,4.57,4.43,4.55,4.53,1926680.0,8654951.0,1592500000.0,8872500000.0
sh600002,齐鲁石化,1998-12-16,4.55,4.55,4.46,4.47,4.55,448800.0,2018015.0,1564500000.0,8716500000.0
sh600002,齐鲁石化,1998-12-17,4.45,4.46,4.36,4.38,4.47,1022098.0,4513883.0,1533000000.0,8541000000.0
sh600002,齐鲁石化,1998-12-18,4.38,4.44,4.38,4.39,4.38,778534.0,3422992.0,1536500000.0,8560500000.0
sh600002,齐鲁石化,1998-12-21,4.39,4.44,4.38,4.39,4.39,588025.0,2588257.0,1536500000.0,8560500000.0
sh600002,齐鲁石化,1998-12-22,4.42,4.47,4.39,4.47,4.39,627950.0,2787850.0,1564500000.0,8716500000.0
sh600002,齐鲁石化,1998-12-23,4.47,4.47,4.4,4.42,4.47,540899.0,2390396.0,1547000000.0,8619000000.0
sh600002,齐鲁石化,1998-12-24,4.46,4.46,4.38,4.39,4.42,598750.0,2634180.0,1536500000.0,8560500000.0
sh600002,齐鲁石化,1998-12-25,4.39,4.48,4.38,4.45,4.39,790658.0,3497783.0,1557500000.0,8677500000.0
sh600002,齐鲁石化,1998-12-28,4.44,4.48,4.38,4.39,4.45,705042.0,3101971.0,1536500000.0,8560500000.0
sh600002,齐鲁石化,1998-12-29,4.39,4.4,4.34,4.34,4.39,864150.0,3774948.0,1519000000.0,8463000000.0
sh600002,齐鲁石化,1998-12-30,4.36,4.37,4.28,4.3,4.34,2164100.0,9355731.0,1505000000.0,8385000000.0
sh600002,齐鲁石化,1998-12-31,4.32,4.36,4.31,4.33,4.3,673850.0,2918370.0,1515500000.0,8443500000.0
sh600002,齐鲁石化,1999-01-04,4.31,4.42,4.27,4.3,4.33,568500.0,2466238.0,1505000000.0,8385000000.0
sh600002,齐鲁石化,1999-01-05,4.3,4.3,4.2,4.25,4.3,875500.0,3711168.0,1487500000.0,8287500000.0
sh600002,齐鲁石化,1999-01-06,4.26,4.31,4.25,4.27,4.25,574500.0,2456470.0,1494500000.0,8326500000.0
sh600002,齐鲁石化,1999-01-07,4.27,4.35,4.23,4.3,4.27,513150.0,2191912.0,1505000000.0,8385000000.0
sh600002,齐鲁石化,1999-01-08,4.34,4.38,4.27,4.36,4.3,945700.0,4101222.0,1526000000.0,8502000000.0
sh600002,齐鲁石化,1999-01-11,4.34,4.39,4.32,4.36,4.36,627850.0,2729424.0,1526000000.0,8502000000.0
sh600002,齐鲁石化,1999-01-12,4.35,4.38,4.29,4.3,4.36,700400.0,3021188.0,1505000000.0,8385000000.0
sh600002,齐鲁石化,1999-01-13,4.33,4.42,4.27,4.35,4.3,1457058.0,6320653.0,1522500000.0,8482500000.0
sh600002,齐鲁石化,1999-01-14,4.35,4.42,4.31,4.33,4.35,545890.0,2379758.0,1515500000.0,8443500000.0
sh600002,齐鲁石化,1999-01-15,4.4,4.56,4.4,4.49,4.33,7258553.0,32732123.0,1571500000.0,8755500000.0
sh600002,齐鲁石化,1999-01-18,4.51,4.53,4.45,4.51,4.49,2532639.0,11386597.0,1578500000.0,8794500000.0
sh600002,齐鲁石化,1999-01-19,4.5,4.52,4.44,4.47,4.51,1630600.0,7299020.0,1564500000.0,8716500000.0
sh600002,齐鲁石化,1999-01-20,4.47,4.64,4.45,4.47,4.47,2406852.0,10981195.0,1564500000.0,8716500000.0
sh600002,齐鲁石化,1999-01-21,4.47,4.5,4.44,4.49,4.47,1179709.0,5267475.0,1571500000.0,8755500000.0
sh600002,齐鲁石化,1999-01-22,4.51,4.62,4.45,4.53,4.49,2403030.0,10920882.0,1585500000.0,8833500000.0
sh600002,齐鲁石化,1999-01-25,4.55,4.63,4.47,4.47,4.53,2782808.0,12681899.0,1564500000.0,8716500000.0
sh600002,齐鲁石化,1999-01-26,4.48,4.49,4.38,4.4,4.47,1642800.0,7278425.0,1540000000.0,8580000000.0
sh600002,齐鲁石化,1999-01-27,4.4,4.46,4.38,4.43,4.4,1217200.0,5380567.0,1550500000.0,8638500000.0
sh600002,齐鲁石化,1999-01-28,4.43,4.45,4.34,4.38,4.43,1183850.0,5196460.0,1533000000.0,8541000000.0
sh600002,齐鲁石化,1999-01-29,4.4,4.4,4.34,4.37,4.38,959640.0,4185168.0,1529500000.0,8521500000.0
sh600002,齐鲁石化,1999-02-01,4.37,4.37,4.28,4.3,4.37,1205500.0,5194891.0,1505000000.0,8385000000.0
